timestamp_ms,filename,old_label,num_hands,confidence
1790374238160,1790374238160__sin_evaluar.jpg,sin_evaluar,1,0.984671950340271
1790374238294,1790374238294__sin_evaluar.jpg,sin_evaluar,1,0.9851526021957397
1790374238469,1790374238469__sin_evaluar.jpg,sin_evaluar,1,0.984388530254364
1790374238594,1790374238594__sin_evaluar.jpg,sin_evaluar,1,0.984165608882904
1790374238751,1790374238751__sin_evaluar.jpg,sin_evaluar,1,0.9853786826133728
1790374238904,1790374238904__sin_evaluar.jpg,sin_evaluar,1,0.9861924052238464
1790374239012,1790374239012__sin_evaluar.jpg,sin_evaluar,1,0.9860007166862488
1790374239159,1790374239159__sin_evaluar.jpg,sin_evaluar,1,0.9867732524871826
1790374239314,1790374239314__sin_evaluar.jpg,sin_evaluar,1,0.98237544298172
1790374239456,1790374239456__sin_evaluar.jpg,sin_evaluar,1,0.9856037497520447
1790374239582,1790374239582__sin_evaluar.jpg,sin_evaluar,1,0.9841745495796204
1790374239733,1790374239733__sin_evaluar.jpg,sin_evaluar,1,0.9845706224441528
1790374239875,1790374239875__sin_evaluar.jpg,sin_evaluar,1,0.9853246212005615
1790374240028,1790374240028__sin_evaluar.jpg,sin_evaluar,1,0.9852491617202759
1790374240176,1790374240176__sin_evaluar.jpg,sin_evaluar,1,0.9863457679748535
1790374240313,1790374240313__sin_evaluar.jpg,sin_evaluar,1,0.9858124256134033
1790374240444,1790374240444__sin_evaluar.jpg,sin_evaluar,1,0.9844197630882263
1790374240600,1790374240600__sin_evaluar.jpg,sin_evaluar,1,0.9821813106536865
